Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
2783,11178322,icelander029,"2023-12-05 07:06:55",0.787,1,cgl029
2784,11317286,"wan Allen","2023-11-29 07:28:55",0.787,5,wanallen
2785,11351490,CC,"2023-12-06 19:31:53",0.787,8,"chenmingyu123988,seeseac"
2786,11474698,Tawara,"2024-01-11 03:40:19",0.787,21,ttahara
2787,11388783,"Huy Anh Đỗ","2023-12-15 03:53:12",0.787,6,huyanh
2788,11209730,neukkne,"2023-12-14 04:59:41",0.786,48,neukkne
2789,11249230,freedom03,"2023-12-04 11:16:44",0.786,2,freedom03
2790,11336299,"WTCB Retburstjk","2023-12-16 05:03:24",0.786,32,wtcbretburstjk
2791,11258582,JonasGoe,"2023-11-27 11:58:19",0.786,40,jonasgoe
2792,11186454,"Pavel Nevyhosteny","2024-01-14 09:04:14",0.786,101,nevyhostenypa
2793,11165345,Artineon,"2023-11-19 21:05:01",0.785,3,artineon
2794,11405899,"Kieran William Lynch","2024-01-10 17:36:41",0.785,11,kieranwilliamlynch
2795,11401126,siyuqtt,"2024-01-21 20:53:11",0.785,54,siyuqtt
2796,11443809,"Giao Chỉ","2024-01-22 03:59:42",0.785,17,thienanlnguyen
2797,11167026,"Dylan Liu","2024-01-22 13:20:28",0.785,202,dylanliuofficial
2798,11181013,Munhuu88,"2023-11-25 10:06:28",0.785,41,munhuu88
2799,11288631,sfvhtk,"2023-11-23 07:07:42",0.785,2,sfvhtk
2800,11346462,"Raghav Singh wizard","2023-12-18 09:40:44",0.784,21,raghavsinghwizard
2801,11228359,"[Deleted] 37d4ae14-daf2-4bc9-ab4c-3246769a8f14","2023-11-23 15:50:14",0.784,24,del=b03f41465534941d
2802,11169147,tam,"2023-12-05 13:03:49",0.784,3,tomkake
2803,11170689,"Andreas Kaufmann","2024-01-02 12:56:53",0.784,46,andreaskaufmann
2804,11293888,"Sasidharan M","2024-01-22 17:36:05",0.784,18,sasidharanm10
2805,11442097,"Phạm Quang Huy","2023-12-27 07:38:08",0.783,1,phamhuykhdl
2806,11271112,"Jeon Myeongjin","2023-12-12 04:52:38",0.783,12,dk333999
2807,11408696,ChuanHuoGe,"2024-01-02 02:27:15",0.783,11,chuanhuoge
2808,11285780,aeeeeeep,"2023-11-22 16:43:01",0.783,2,aeeeeeep
2809,11172110,Soo.Y,"2023-11-22 16:50:26",0.783,1,sooyoungher
2810,11287199,"Sean McManus","2023-11-22 22:57:40",0.783,1,seanmacmaghnusa
2811,11180338,"LI Jiankun（LJK）","2023-11-23 04:24:07",0.783,10,lijiankunljk
2812,11337387,"Zhuofan Bao","2023-12-11 06:00:06",0.783,11,"david01szu,zhuofanbao"
2813,11329037,"Yungi Hwang","2023-12-11 06:00:38",0.783,20,dbsrlskfdk
2814,11323039,"Eric Liu365","2023-12-13 05:56:23",0.783,8,ericliu365
2815,11371905,Paparajotes,"2024-01-21 00:48:03",0.782,30,"del=bdaa0e75c1f91723,pacomoxsy"
2816,11199021,GiWookLee,"2024-01-01 20:45:23",0.782,10,giwlee
2817,11374403,Joseph_Wang_w,"2023-12-28 10:52:28",0.782,4,josephwangw
2818,11259983,nhac43,"2023-11-26 13:05:17",0.782,30,nhac43
2819,11171983,"Sy-Tuan Nguyen","2023-11-23 09:43:46",0.782,22,sytuannguyen
2820,11389793,bhanuswami026,"2023-12-17 16:59:48",0.782,1,bhanuswami026
2821,11477508,PiSiLay,"2024-01-06 05:49:06",0.782,2,pisilay
2822,11179836,Millefiori~,"2024-01-22 09:02:03",0.781,14,zyz7542
2823,11222153,MeeraS2212,"2023-12-14 06:21:43",0.781,47,"basha99,meeras2212"
2824,11263797,"Anjali Tiwari 13","2023-12-29 14:11:48",0.781,2,"anjalitiwari13,prachikumar003"
2825,11294710,"Δημήτρης Σταθόπουλος","2024-01-11 17:18:53",0.781,12,jimstatho
2826,11257520,ut-komaba-e,"2023-12-01 01:26:52",0.781,18,"hirakuhasegawa,tomtomplin,tubakun"
2827,11234812,AM,"2023-11-26 07:26:23",0.780,19,mehrotraaditya
2828,11173502,MoeCode,"2024-01-22 17:52:51",0.780,222,syrianeagle
2829,11234378,hohuha,"2023-11-23 06:24:25",0.780,7,hohuha
2830,11277091,Khulna-Shakil,"2023-12-04 18:48:57",0.780,10,smrafizulhaque
2831,11170149,"Mihai Nechita","2024-01-20 23:47:38",0.779,15,mnechita
2832,11495695,"Kristine Nunez","2024-01-18 01:02:20",0.778,12,kristinebqn
2833,11297343,"Prashant Maske","2023-11-27 22:04:30",0.778,8,prashantmaske330
2834,11246014,xiaogui998,"2023-11-24 09:03:28",0.778,10,"magicgogo,xiaogui996,xiaogui997,xiaogui998"
2835,11217966,"Zhiqi Liu","2023-11-19 15:42:24",0.777,1,"crazyqiqi,murasame97"
2836,11295373,"Sakuya Konohana","2024-01-18 11:59:37",0.777,48,sakuya
2837,11308994,inozemetz,"2023-11-30 11:18:41",0.777,2,lopatawi2
2838,11437223,"Rich Olson","2024-01-17 03:22:17",0.777,54,richolson
2839,11213840,werus23,"2023-12-24 09:48:53",0.776,3,werus23
2840,11405603,"Lejdi Prifti","2024-01-19 08:46:41",0.775,56,codecoder
2841,11222757,Abhinay,"2023-11-19 12:08:21",0.774,2,abhinaythurlapati
2842,11415419,XT,"2023-12-25 11:04:34",0.774,11,shahidxt
2843,11252147,"HARSHVIR SANDHU","2023-11-25 04:54:39",0.774,17,harshvirsandhu
2844,11268617,"Efthimios Vlahos","2023-11-19 16:05:18",0.774,1,efthimiosvlahoskitas
2845,11178379,"David Ponce","2023-12-05 15:13:33",0.774,41,zolastro
2846,11182850,hukuda222,"2023-11-19 13:46:07",0.774,11,hukuda222
2847,11224252,"Geoffrey A. Reed","2023-11-19 04:00:47",0.774,14,geoffreyareed
2848,11198312,LeoM,"2023-11-18 19:18:19",0.773,14,thanhtu
2849,11447850,GeorgeCheng97,"2024-01-12 08:19:43",0.773,3,georgecheng97
2850,11179548,Satya,"2024-01-01 13:38:41",0.773,11,satyaprakashshukl
2851,11182814,summer_2077,"2023-11-19 06:12:18",0.773,10,summer2077
2852,11202057,TDTD,"2023-11-20 07:46:42",0.773,13,ctrnngtrung
2853,11300065,"Prashant Pathak","2023-11-26 10:37:40",0.773,2,prashantpathak244
2854,11176351,"Ivan D.","2023-11-21 18:28:25",0.773,27,sentinel3734
2855,11374957,"dog person","2024-01-05 00:04:48",0.773,13,iamexpendable
2856,11203831,irhi,"2024-01-10 13:52:12",0.773,83,irhiro
2857,11264069,"Xie yangkai","2023-11-19 14:48:14",0.773,8,xieyangkai
2858,11173476,Clevert,"2023-11-20 05:36:39",0.773,10,clevert
2859,11238227,DanilAbdullin,"2023-11-30 10:31:29",0.773,2,danilabdullin
2860,11169594,ya9do,"2023-11-18 12:59:12",0.773,1,ya9doo
2861,11229417,"Duy Nguyens","2024-01-07 03:05:53",0.772,11,duynguyens
2862,11198826,"Andrei Asanau","2023-11-19 16:53:08",0.772,8,ikimura57
2863,11175903,"Rishant Sharma","2023-11-19 14:53:25",0.772,1,trishtan99
2864,11275790,tr,"2023-11-23 14:35:37",0.772,7,thomasbfr
2865,11263836,SHTKaggle,"2023-12-03 17:22:26",0.772,36,shtkaggle
2866,11263885,cAco3,"2023-11-18 11:56:26",0.772,1,caco3r
2867,11268875,"Jan Potworowski","2023-11-19 16:53:00",0.772,1,janpotworowski
2868,11213375,"Krishna Kumar Manchala","2023-11-19 16:18:44",0.772,4,krishnakumarmanchala
2869,11186397,kpgggg,"2023-11-23 14:47:21",0.770,4,kpgggg
2870,11474419,takama,"2024-01-22 00:51:45",0.770,57,takama
2871,11462209,"Ali #2","2024-01-18 23:07:11",0.769,53,mbellary
2872,11213320,Fir_las_47,"2023-11-17 23:12:54",0.768,5,firlas47
2873,11509063,"ChinYi Kuo","2024-01-22 18:07:04",0.767,5,chinyikuo
2874,11254308,MungKoRNSS,"2023-11-22 02:58:16",0.767,7,mungkornss
2875,11176648,"PABLO HERNANDEZ HERNANDEZ","2023-12-18 15:13:57",0.766,51,n00bm4ster69
2876,11337404,hyunminkim99,"2023-12-10 02:28:21",0.766,3,hyunminkim99
2877,11231819,sak,"2023-11-25 10:19:39",0.766,43,sak0822
2878,11261396,"Frederick Gyllenhaal","2023-11-17 21:55:49",0.766,5,frederickgyllenhaal
2879,11219656,Aidan,"2023-11-17 23:48:36",0.766,7,colewelkins
2880,11231839,"Sajid Mashroor","2023-11-19 11:34:27",0.766,3,sajidmashroor
2881,11248566,"Bryan Constantine","2023-11-18 11:41:44",0.766,1,bryanconstantine
2882,11310175,"Suryansh Singh Rawat","2023-11-28 18:07:13",0.766,1,suryanshsr
2883,11207884,jsrussell,"2023-11-22 16:44:26",0.766,6,jsrussell
2884,11217310,jorie,"2023-11-24 10:38:18",0.766,5,jiahuip
2885,11291268,"Karasev Anton","2023-12-09 09:51:04",0.766,21,akarasev
2886,11210381,"Liang Pang","2023-11-18 12:52:41",0.765,3,liangpang
2887,11374513,"Basic Go","2024-01-22 21:16:06",0.765,21,basicgo
2888,11189814,LincolnLLM,"2023-11-17 22:19:14",0.765,7,yufanghuang
2889,11230475,HuanNT,"2023-12-06 10:16:32",0.765,18,huannguyentrong
2890,11290872,Ccodeforces,"2023-11-23 21:17:04",0.764,2,ccodeforces
2891,11185921,weilifan,"2023-11-24 06:27:48",0.763,23,weilifan
2892,11166236,"Qihang Wang","2023-11-16 12:39:30",0.763,30,wangqihanginthesky
2893,11262957,MT,"2023-11-18 07:45:22",0.763,1,minhtinhongl
2894,11177886,"Luciano Batista","2023-12-28 07:35:31",0.763,25,dsluciano
2895,11284692,"Yang Liyan3","2023-11-28 05:20:09",0.763,12,"peterclerk6,yangliyan3"
2896,11253504,"Hai backup","2023-12-05 12:50:46",0.762,3,haibackup
2897,11207079,"Baljinder Singh Bedi","2023-12-01 17:44:35",0.762,11,baljindersinghbedi
2898,11183013,louis-philippe,"2023-12-18 15:04:47",0.762,38,lpbigras
2899,11314968,"Nuno Ferreira","2024-01-22 20:06:44",0.762,48,ngcferreira
2900,11223480,HanYunji,"2023-11-19 08:06:22",0.761,2,hanyoonji
2901,11484136,"Hans Shawn","2024-01-18 15:46:34",0.761,3,hansshawn
2902,11320131,"Amjad Khatabi","2023-11-29 13:17:24",0.760,1,amjadkhatabi
2903,11289819,"abdo oussan","2024-01-04 15:15:56",0.760,10,abdooussan
2904,11389456,"The Blue","2024-01-22 16:55:18",0.760,28,bhatiji
2905,11168274,DarrenTitor,"2023-11-11 11:09:21",0.760,20,darrentitor
2906,11193629,"Haochen Li","2023-11-26 22:34:20",0.760,1,jiujianxian
2907,11409181,si,"2024-01-15 08:48:46",0.759,15,shigeria
2908,11259466,Alma,"2023-11-20 18:47:41",0.759,10,almaluijben
2909,11199898,to_orgil,"2023-11-07 00:12:03",0.758,1,toorgil
2910,11176011,"Simarpreet Singh","2024-01-16 20:17:01",0.757,16,cybersimar08
2911,11349469,banzhuanren1,"2023-12-08 07:55:34",0.757,14,banzhuanren1
2912,11342385,CS5489_Final_proj,"2023-12-06 08:55:22",0.757,11,"lijd123,liukendong"
2913,11187307,Alnour_Abdalrahman9,"2024-01-17 04:14:08",0.756,19,alnourabdalrahman9
2914,11295107,"Mohamad Jaallouk","2024-01-22 18:43:37",0.756,138,mohamadjaallouk
2915,11187593,"Abhimanyu Singh","2024-01-22 00:36:39",0.755,3,abhimanyus1997
2916,11386216,Prince,"2023-12-27 03:50:54",0.755,18,indubarnwal
2917,11168296,"Vaibhav Nakrani","2024-01-11 15:30:04",0.755,32,vaibhavnakrani
2918,11252451,DeepLoading,"2024-01-16 07:16:30",0.755,10,"lectura,thisishjlee"
2919,11204024,"Muhammad Tayyab Riaz","2024-01-01 04:51:57",0.755,17,muhammadtayyab212
2920,11257623,Cenpppp,"2023-11-21 05:50:22",0.754,5,cenpppp
2921,11499894,西踢boy翀翀,"2024-01-22 11:27:03",0.754,5,"langwenchong,smallmatch"
2922,11322160,"Team- DataInked-Group-6, GSRP","2023-12-05 21:00:00",0.754,3,"gabriale99,prasadkalangi,shreyadeep19"
2923,11500702,"Tarek Abualkher A. Abdelaziz","2024-01-22 21:41:25",0.754,47,tabualkher
2924,11494456,NemoPants,"2024-01-13 17:00:15",0.754,6,nemopants
2925,11270699,"xi yun zf","2023-11-29 03:41:37",0.753,2,xiyunzf
2926,11217871,"Azimjon Mehmonali o'g'li","2023-12-07 08:11:20",0.753,27,azimjonn
2927,11445552,glmytttt,"2024-01-16 11:45:04",0.752,5,glmytttt
2928,11348837,林宗佑g111095022,"2024-01-01 12:20:26",0.752,7,g111095022
2929,11211625,"Ayush Patil","2023-11-27 06:34:03",0.751,9,ayushpatil20
2930,11176444,"Reza JafariRaviz","2023-12-23 20:56:19",0.751,81,rezajafariraviz
2931,11248392,"[Deleted] 13d98c34-0ff6-41e6-9392-5ffc8da1cee1","2023-11-22 12:30:26",0.751,24,del=5c76cf160596dcd6
2932,11285579,SjorsLockhorst,"2023-12-06 15:04:39",0.750,22,sjorslockhorst
2933,11487930,oop,"2024-01-17 02:01:51",0.750,22,opanhw
2934,11203884,TWPB,"2024-01-22 09:33:58",0.750,48,kaitehtzeng
2935,11363111,"Apprendimento a fondo","2024-01-12 17:54:17",0.750,36,"alexfazio64,danieleavolio,michelevitale"
2936,11242541,Doron,"2023-11-19 13:56:58",0.749,15,dorong
2937,11211351,"Rachana B V","2023-11-27 13:11:41",0.749,6,rachanabv14
2938,11226197,ChibiYuki,"2023-11-26 14:01:19",0.748,8,yukinao
2939,11176853,"Vishal Roy02","2024-01-17 13:33:38",0.747,7,vishalroy02
2940,11376355,"Cristian Campagna","2024-01-16 10:04:53",0.747,17,cristiancampagna
2941,11371962,"Anoop George","2024-01-11 08:23:01",0.747,6,anoopgeorgeapg
2942,11296158,nCodex,"2024-01-21 13:57:49",0.747,40,ncodexlsdores
2943,11198522,"Vujjini Sravya","2023-12-03 15:16:44",0.747,23,vujjinisravya
2944,11257861,"Jack Zhang","2023-11-17 07:15:18",0.747,1,zhangyuanchen
2945,11478792,"Luca Lauer","2024-01-21 21:44:01",0.746,7,roflcopter23
2946,11240790,ali_umutcan,"2023-11-29 13:18:09",0.746,17,aliumutcan05
2947,11204023,dhcppc0,"2023-11-16 08:23:50",0.746,3,dhcppc0
2948,11176014,maxingyu12,"2023-11-16 07:52:53",0.746,1,maxingyu12
2949,11174878,takuya,"2023-11-28 00:24:04",0.746,13,"stak36,takuyatokumoto"
2950,11409329,kevinWong172,"2024-01-01 08:37:42",0.746,4,kevinwong172
2951,11203405,Gilles_2p,"2023-12-28 22:30:24",0.746,53,gilles2p
2952,11213958,"Anas Badaoui","2024-01-21 19:53:44",0.746,65,anas97
2953,11222108,Kanishk026,"2023-11-19 10:14:42",0.745,17,kanishk026
2954,11321079,Dungdv,"2023-12-20 15:34:14",0.745,1,dungdv
2955,11252792,"peng weiqiang","2023-11-16 08:25:15",0.745,1,pengweiqiang
2956,11349118,"hon lam chung","2023-12-05 08:18:00",0.745,1,honlamchung
2957,11195270,takadaat,"2023-11-18 09:20:28",0.745,10,takadaat
2958,11355530,Fallenight,"2023-12-14 12:01:18",0.745,8,fallenight
2959,11282467,choidasom,"2023-12-12 13:37:20",0.745,14,choidasom
2960,11173725,HridayM25,"2023-12-02 07:56:48",0.744,5,hridaym25
2961,11430840,Erertertet,"2024-01-14 02:30:49",0.744,18,"erertertet,eurethia233,xinzefeng"
2962,11259013,Kaidichen,"2023-11-20 02:06:45",0.744,1,kaidichen666
2963,11219728,Pi_irrational,"2023-11-17 15:26:46",0.744,3,piirrational
2964,11189203,Hariharan,"2023-11-23 12:39:52",0.744,2,hariharanalm
2965,11176699,youZhou,"2023-11-21 02:53:16",0.744,5,"youzhou,zinanx"
2966,11266731,h_dofala,"2024-01-21 06:01:29",0.743,55,domiso3
2967,11230670,"Aman Anand #2","2023-11-22 21:27:37",0.743,2,amand143
2968,11224608,"Omar Badiane","2023-11-17 13:54:41",0.743,8,natomar1
2969,11183244,infoxin,"2023-11-15 15:28:58",0.743,1,infoxin
2970,11249309,liusk,"2023-11-15 15:23:44",0.743,1,jeckmerry
2971,11176653,"Bhargavesh Dakka","2023-11-25 06:48:23",0.742,1,bhargaveshdakka
2972,11180870,"Algorithm Assassins","2023-11-17 14:34:35",0.742,13,"abrarahmedb4u,mohdzeeshan586"
2973,11468684,"Bon Haikyung","2024-01-03 19:51:05",0.742,1,bonhaikyung
2974,11466887,piecurus,"2024-01-03 21:36:28",0.742,1,piecurus
2975,11435505,"Vadim Pryakhin","2024-01-04 20:13:23",0.742,6,vadimpryakhin
2976,11480672,"Bryan Dang","2024-01-08 00:06:48",0.742,2,bryandang
2977,11512737,"Abdur Rahim","2024-01-22 20:18:15",0.742,18,rahim3
2978,11405078,Wicks18,"2024-01-22 22:56:50",0.742,3,wicks18
2979,11235171,batselem,"2023-11-17 07:55:17",0.742,7,selmee
2980,11166361,Wzjj98,"2023-11-15 12:06:32",0.742,5,wzjj98
2981,11207188,AdityaJain,"2023-11-22 16:44:01",0.741,2,"ajain3982,sushmithakeerthyas"
2982,11176700,"Kimani Kibuthu","2024-01-21 18:02:13",0.741,11,kimanikibuthu
2983,11264346,Dhyaneswaran,"2023-11-18 14:09:37",0.741,1,dhyaneswaran
2984,11172816,YultheConkr,"2023-11-22 03:04:10",0.740,6,"askerdc,yultheconkr"
2985,11370470,CoralBlue,"2023-12-10 23:13:34",0.740,1,coralleicn
2986,11344207,"Matthias J","2023-12-20 11:22:48",0.740,36,mattjmattj
2987,11513554,"[Deleted] 7f83d00d-0001-4348-ab8d-3e1c7b5daba4","2024-01-15 15:57:28",0.740,3,del=f6a62315911903ad
2988,11373912,SpAI,"2024-01-22 20:40:15",0.739,32,"danielabendavid,eliayakin,inbalcroitoru,yardenyagil,yasminz"
2989,11345270,Alune,"2023-12-03 16:53:49",0.738,1,"okhorosheva,sanasiaz"
2990,11369963,"Andrew Brumleve","2024-01-02 17:43:23",0.738,18,andrewbrumleve
2991,11501534,yuya2024,"2024-01-13 14:55:55",0.738,6,yuya2024
2992,11399925,A.Manideep,"2024-01-15 16:21:02",0.737,13,amanideep
2993,11253964,"wang wang1125","2023-11-22 08:31:04",0.736,2,wangwang1125
2994,11236955,HRKumar,"2023-11-17 19:00:14",0.736,2,hritikrd
2995,11309467,Blohorn,"2024-01-12 19:01:07",0.735,41,blohorn
2996,11389098,"Shailesh Kumar","2024-01-14 12:39:03",0.735,5,shaileshkumar591
2997,11355952,"Nidhi Priya Singh","2023-12-11 20:03:05",0.735,13,nidhipriya123
2998,11231151,"Shion Fukuhata","2023-11-13 08:11:15",0.735,3,shionfukuhata
2999,11221397,hklee,"2024-01-12 05:43:05",0.735,28,zeemeen
3000,11471406,"Samet Bayraktar","2024-01-06 09:57:06",0.735,2,sametbayraktar
3001,11176064,"Andreas Susanto","2023-11-16 01:03:03",0.734,8,codeautumn
3002,11177854,"Jignyas Anand","2023-11-24 18:00:07",0.734,24,jignyas
3003,11250003,"Dmitry Kozlov","2023-11-15 18:40:20",0.734,1,dkozlov
3004,11202431,huiqin,"2023-11-15 04:25:13",0.734,33,qinhui1999
3005,11243974,Id_00000,"2023-11-14 16:22:44",0.734,1,id00000
3006,11246881,yhwa123,"2023-11-15 07:13:57",0.734,1,yhwa123
3007,11325247,ghostre,"2023-12-23 13:09:37",0.734,22,ghostre
3008,11198692,s276842,"2023-11-15 13:40:21",0.734,4,s276842
3009,11247014,"Ali Khajegili Mirabadi","2023-11-15 07:11:11",0.734,1,alikhajegilimirabadi
3010,11187178,Zhennnnn,"2023-11-15 03:35:42",0.734,3,zhennnnn
3011,11175891,tukangdata,"2023-11-14 11:58:37",0.734,1,naiborhujosua
3012,11217539,"Mohamedaziz Chabchoub","2023-11-14 20:44:28",0.734,2,mohamedazizchabchoub
3013,11245358,DmitryBeresnev,"2023-11-14 23:05:18",0.733,1,kingarthur
3014,11193097,"Oguzhan Sahin","2023-11-14 10:53:05",0.733,19,oguzhansahin
3015,11167630,"ML enjoyers","2023-11-17 15:20:14",0.733,3,"av0cat0,zhytnykoleksandr"
3016,11232076,"Abinash Senapati","2023-11-14 07:56:39",0.733,1,techievena
3017,11275352,"sandeep punugu","2023-12-22 16:29:44",0.733,48,sandeeppunugu
3018,11240099,Sion823,"2023-11-27 07:47:35",0.732,2,saltcaramel
3019,11321202,"Hitansh Shah","2023-12-13 20:26:00",0.732,7,hitansh1299
3020,11250295,"Mingxin Liu","2023-11-17 19:28:58",0.732,1,kojiliu
3021,11484602,"shovon work","2024-01-20 06:11:59",0.731,13,shovonwork
3022,11231201,Ben,"2023-11-14 17:11:31",0.731,5,bengeoabraham
3023,11289826,yeonarom,"2023-12-12 22:57:19",0.731,9,yeonarom
3024,11281425,"ELhamdaoui AM","2024-01-07 01:03:24",0.731,12,elhamdaouiabdelmajid
3025,11210573,MindDeepBy,"2023-11-14 06:38:49",0.731,3,minddeepby
3026,11225141,sturk,"2023-12-01 18:04:04",0.731,20,simonturkel
3027,11169969,"Jithendra Prathipati","2023-11-11 11:15:44",0.730,9,jithendraprathipati
3028,11261606,"Ryan Sylvester","2023-11-20 22:51:00",0.730,10,ryansylvester21
3029,11318568,DDDDDb,"2023-11-29 07:24:17",0.730,2,dddddb
3030,11247334,chicken_data_analyst,"2024-01-22 15:35:59",0.730,71,chickendataanalyst
3031,11484608,Mattie,"2024-01-15 13:27:30",0.730,8,hzhangsg
3032,11284786,zlr_zmm,"2023-11-22 13:14:00",0.729,1,zlrzmm
3033,11240831,strifedeeno,"2023-11-15 06:13:01",0.729,1,strifedeeno
3034,11271945,"Anthony Kwok","2024-01-11 23:05:11",0.729,41,"anthonynam,chongcht710,maheshsrikar,sdlee94,sinshreyas"
3035,11510007,Ciccio23,"2024-01-15 11:25:50",0.729,10,ciccio23
3036,11205517,aniket,"2023-11-29 19:34:51",0.729,7,aniketsawale
3037,11251840,BonJEN,"2023-11-16 05:05:29",0.729,3,bonjen
3038,11414285,WeiDeng,"2024-01-22 19:42:15",0.729,10,weid3ng
3039,11193763,"Brian Yip","2023-11-11 21:20:52",0.728,3,itsbriany
3040,11209016,"Himanshu Nayal","2023-11-14 11:55:32",0.728,8,himanshunayal
3041,11179547,"Double Zeta","2024-01-22 12:08:03",0.727,108,"aszerw,doublezeta"
3042,11225687,"Brad Heap","2023-11-14 10:56:33",0.727,22,bradheap
3043,11504386,Skyl4rk,"2024-01-15 10:54:47",0.727,4,krishkhadria
3044,11223244,LeeDerek9527,"2023-11-10 12:21:35",0.726,1,leederek9527
3045,11195475,kagglenewbie002,"2023-11-10 12:23:48",0.726,2,kagglenewbie002
3046,11223247,DomDom,"2023-11-10 13:38:34",0.726,1,dominikkrauss
3047,11225374,guptadev26,"2023-11-10 22:21:03",0.726,1,guptadev26
3048,11169483,"HAFIZ MUHAMMAD IMRAN KHAN","2024-01-21 20:10:03",0.726,25,csmimrankhan
3049,11222500,kiactw,"2023-11-12 11:13:46",0.725,1,kiactw
3050,11223704,liulanglang,"2023-11-10 14:55:18",0.725,1,liulanglang
3051,11221620,jaejinsung,"2023-11-10 11:25:55",0.725,5,jaejinsung
3052,11224040,prospers,"2023-11-10 15:35:35",0.725,1,prospers
3053,11222665,"Josef Leutgeb","2023-11-10 09:51:29",0.725,1,josefleutgeb
3054,11222680,woobinback,"2023-11-12 23:57:36",0.725,2,woobinback
3055,11216815,"Kaan Tutuk","2023-11-29 11:25:26",0.725,10,kaantutuk
3056,11422322,ryousukeapp,"2024-01-20 20:16:27",0.725,3,ryousukeapp
3057,11224490,konilse,"2023-11-10 16:43:13",0.725,1,anashakim
3058,11223140,"[Deleted] 23481cdd-d1b1-4e7e-96c0-e47018295df2","2023-11-10 12:31:45",0.725,2,del=b94c6d7172a69ca3
3059,11508570,constsynth,"2024-01-22 14:57:18",0.725,13,constsynth
3060,11166677,"Sourabh Singh","2023-11-10 17:18:18",0.725,2,sourabhsingh03993493
3061,11173848,go,"2023-11-10 19:26:32",0.724,5,wenxuanxx
3062,11409207,"Zhiwei Li","2023-12-20 07:19:12",0.724,2,lzwjava
3063,11370384,"Simone Aiello","2024-01-16 14:09:38",0.724,21,simoneaiello40814
3064,11213334,"GOTHAM GUARDIANS","2024-01-17 06:26:36",0.724,2,"adithyamanikandanj,arjunkrishnanr,kanirudh9707"
3065,11255841,"Jose Villalba M","2024-01-10 07:27:01",0.723,21,josevillalbam
3066,11181327,"la chouffe","2024-01-01 20:28:03",0.723,56,ktoprakucar
3067,11170581,"Matouš Kulhan","2023-12-30 13:45:02",0.723,15,kulhama7
3068,11242734,"Nikola Gavranovic","2023-11-23 20:49:11",0.723,24,nikolagavranovic
3069,11237335,"Elbek Jumaniezov","2023-11-18 11:56:30",0.723,1,elbekjumaniezov
3070,11230827,"[Deleted] df0a0b4c-ee5a-4261-9c56-c3605cd2104d","2023-11-14 08:06:21",0.722,1,del=94bb651b9c06f8ea
3071,11216891,"Phan Doan Phuc","2023-12-05 00:34:12",0.722,20,phucpd53
3072,11300764,"Jeffrey D Shen","2024-01-22 17:17:51",0.722,3,jeffreydshen
3073,11240757,oooorenh2,"2023-11-14 06:57:15",0.722,1,oooorenh2
3074,11302868,"Ankit Mishra","2023-12-05 18:12:26",0.722,3,ankt24
3075,11238801,김정석,"2023-11-13 21:09:02",0.722,1,privetin
3076,11231006,benjamindecharmoy,"2023-11-13 19:04:04",0.721,9,benjamin007
3077,11237595,"Amhaeng Eosa","2023-11-13 16:15:17",0.721,1,maehwa
3078,11389324,"Stanley Lau","2023-12-20 06:44:02",0.721,9,stanleylsc
3079,11273082,"yub sog","2023-12-08 07:35:40",0.721,14,yubsog
3080,11185184,farzades,"2023-11-17 00:23:43",0.721,11,farzades
3081,11426042,KKarthick,"2024-01-08 01:54:42",0.721,22,kk3103
3082,11458356,"MATSUYAMA TAKAFUMI","2024-01-17 10:53:20",0.721,6,matsuyamatakafumi
3083,11441310,风吹不吹风,"2024-01-22 22:20:45",0.721,15,saiyansong
3084,11239834,Neige1729,"2023-11-14 02:37:02",0.721,1,neige1729
3085,11236729,"Karanveer Sondh","2023-11-14 11:33:01",0.721,2,karanveersondh
3086,11179135,TommyTam208,"2023-11-10 07:36:14",0.721,10,"lamkingfung,tommytam208"
3087,11226694,"CHloe Qiiiiii","2023-11-11 06:04:13",0.721,1,chloeqiiiiii
3088,11223659,wind2000,"2023-11-11 00:39:30",0.721,2,wind2000
3089,11243765,"Jong-Ryul Lee","2023-11-14 16:53:53",0.721,1,jongryullee
3090,11473419,"Alex #7","2024-01-18 07:27:44",0.721,3,sdfjslkg
